policy_id,policy_uuid,hcpcs_codes,icd_10_codes,original_text_length,cleaned_text_length,text_reduction
ffc61e66-b67d-41c2-8672-56b67122befe,ffc61e66-b67d-41c2-8672-56b67122befe,29822|29823,,10975,9875,1100
ffc61de4-a782-4e20-a774-b9921c9d0a5f,ffc61de4-a782-4e20-a774-b9921c9d0a5f,0345T|33419|33418,I34.0|I34|I34.1|Z00|Z00.6,7232,6271,961
ffc5aadb-390c-4598-9267-00c3541d5b7e,ffc5aadb-390c-4598-9267-00c3541d5b7e,A9291|99199|E1399|T1505,,58524,57243,1281
ffc5426b-2570-433c-a4a3-3d13f5a94939,ffc5426b-2570-433c-a4a3-3d13f5a94939,,,7797,6996,801
ffc53e76-fd39-4865-8478-e84735c5718d,ffc53e76-fd39-4865-8478-e84735c5718d,,,28816,27062,1754
ffc46b2c-c489-4760-99d9-06d091a138e5,ffc46b2c-c489-4760-99d9-06d091a138e5,J3590,,13285,12896,389
ffc42dcc-2ec3-4958-b64f-db43e23286ad,ffc42dcc-2ec3-4958-b64f-db43e23286ad,,,1040,1009,31
ffc410f7-b076-4209-b0d4-d38dce6b5233,ffc410f7-b076-4209-b0d4-d38dce6b5233,,,0,0,0
ffc3f723-2eb5-4e25-ba67-1d6cf42febc4,ffc3f723-2eb5-4e25-ba67-1d6cf42febc4,95805|95811|95810,S42.213D|S42.121G|S42.475S|S42.471S|S42.491A|S42.423B|S42.324K|S42.019A|S42.009G|S42.416S|S42.446A|S42.345D|S42.033A|S42.344P|S42.201B|S42.309A|S42.024K|S42.344S|S42.493D|S42.335S|S42.325P|S42.295A|S42.262G|S42.426A|S42.332K|S42.454G|S42.462P|S42.449P|S42.312D|S42.90XB|S42.102A|S42.101G|S42.133D|S42.256P|S42.302D|S42.133S|S42.321P|S42.202G|S42.491D|S42.325A|S42.265P|S42.344B|S42.225P|S42.456A|S42.271S|S42.279S|S42.432P|S42.402S|S42.242P|S42.143D|S42.365P|S42.474P|S42.151D|S42.154A|S42.432G|S42.392S|S42.445G|S42.482A|S42.322A|S42.035A|S42.114K|S42.214A|S42.451D|S42.216K|S42.252S|S42.263B|S42.426K|S42.361D|S42.365K|S42.433S|S42.363B|S42.132S|S42.332S|S42.191G|S42.294P|S42.252G|S42.102P|S42.293S|S42.211K|S42.331P|S42.222K|S42.111K|S42.448G|S42.012P|S42.255B|S42.109K|S42.351P|S42.019S|S42.334D|S42.226G|S42.239A|S42.401G|S42.135B|S42.011S|S42.126A|S42.261S|S42.292B|S42.415D|S42.009S|S42.014B|S42.421S|S42.141P|S42.116G|S42.416D|S42.445K|S42.221D|S42.492D|S42.102B|S42.452B|S42.335G|S42.156D|S42.426D|S42.035K|S42.021P|S42.124D|S42.91XP|S42.454D|S42.155K|S42.242G|S42.215A|S42.036D|S42.114S|S42.136K|S42.199B|S42.026D|S42.035P|S42.262B|S42.309G|S42.445S|S42.443D|S42.461K|S42.463B|S42.011G|S42.444G|S42.311P|S42.456B|S42.433K|S42.363S|S42.023D|S42.223D|S42.424D|S42.232K|S42.256G|S42.018A|S42.225B|S42.321S|S42.324D|S42.466A|S42.279G|S42.221A|S42.191D|S42.031B|S42.465G|S42.192G|S42.109P|S42.131G|S42.424G|S42.453G|S42.033D|S42.362B|S42.251A|S42.223S|S42.465P|S42.335P|S42.346K|S42.152P|S42.018B|S42.294A|S42.251K|S42.249P|S42.332P|S42.432K|S42.114A|S42.263P|S42.322D|S42.309S|S42.325B|S42.024B|S42.424P|S42.102S|S42.033B|S42.319P|S42.202B|S42.011B|S42.464B|S42.352K|S42.332D|S42.421G|S42.353P|S42.481A|S42.135P|S42.035D|S42.012K|S42.92XG|S42.447K|S42.018K|S42.126G|S42.447S|S42.146B|S42.448P|S42.493S|S42.352S|S42.101P|S42.342A|S42.473S|S42.91XD|S42.015B|S42.224A|S42.133B|S42.326S|S42.032B|S42.444P|S42.152D|S42.017B|S42.226A|S42.222S|S42.266K|S42.262A|S42.251D|S42.321D|S42.441K|S42.202S|S42.293B|S42.201K|S42.231A|S42.311A|S42.151B|S42.002D|S42.422G|S42.416A|S42.364S|S42.341A|S42.473A|S42.409A|S42.434S|S42.272A|S42.436D|S42.212B|S42.112D|S42.331G|S42.341B|S42.266D|S42.414G|S42.493K|S42.471A|S42.032P|S42.002B|S42.146P|S42.472P|S42.034D|S42.216S|S42.411K|S42.473D|S42.352P|S42.346B|S42.309K|S42.471K|S42.352D|S42.009K|S42.294B|S42.366P|S42.291K|S42.342S|S42.331K|S42.001D|S42.264P|S42.413B|S42.126D|S42.019P|S42.001G|S42.116K|S42.123S|S42.399G|S42.199A|S42.343P|S42.022G|S42.447B|S42.346G|S42.252B|S42.351K|S42.023P|S42.156B|S42.323B|S42.021B|S42.291P|S42.413K|S42.461G|S42.319K|S42.215K|S42.436P|S42.019B|S42.156G|S42.441A|S42.265G|S42.293P|S42.292P|S42.131K|S42.343K|S42.109S|S42.454A|S42.132D|S42.412G|S42.111P|S42.033G|S42.494B|S42.026K|S42.414P|S42.253A|S42.461P|S42.144K|S42.345K|S42.251B|S42.009A|S42.222G|S42.351A|S42.494P|S42.364K|S42.192S|S42.152A|S42.231G|S42.344K|S42.016D|S42.465K|S42.141D|S42.445D|S42.153G|S42.414K|S42.454B|S42.295S|S42.452D|S42.463D|S42.109A|S42.342P|S42.002K|S42.423A|S42.446G|S42.271K|S42.001K|S42.212A|S42.351B|S42.025A|S42.263K|S42.442A|S42.121D|S42.471G|S42.111S|S42.443P|S42.452P|S42.154S|S42.489K|S42.134G|S42.311S|S42.445B|S42.001P|S42.352A|S42.476A|S42.209P|S42.464G|S42.344G|S42.441B|S42.294D|S42.351D|S42.454S|S42.401D|S42.425P|S42.326A|S42.415S|S42.456S|S42.121S|S42.471P|S42.293G|S42.131P|S42.013G|S42.366G|S42.411D|S42.151P|S42.021D|S42.261B|S42.302K|S42.124B|S42.134S|S42.464P|S42.112B|S42.463P|S42.342K|S42.016P|S42|S42.356G|S42.014A|S42.251G|S42.444D|S42.024G|S42.365B|S42.014P|S42.444B|S42.262K|S42.472K|S42.123P|S42.322K|S42.265K|S42.191A|S42.153P|S42.017S|S42.132G|S42.266G|S42.253B|S42.461B|S42.113P|S42.225S|S42.362D|S42.016S|S42.356S|S42.241B|S42.213S|S42.496S|S42.102K|S42.434G|S42.292K|S42.401P|S42.312P|S42.475D|S42.124K|S42.324S|S42.422K|S42.353D|S42.422S|S42.336P|S42.116P|S42.90XK|S42.279D|S42.436A|S42.122G|S42.361S|S42.214K|S42.035B|S42.462G|S42.132B|S42.202A|S42.145K|S42.262P|S42.254S|S42.353S|S42.241G|S42.482G|S42.433D|S42.264G|S42.015P|S42.122A|S42.365D|S42.154D|S42.473P|S42.496G|S42.302A|S42.226P|S42.92XS|S42.032D|S42.019D|S42.002A|S42.026G|S42.101D|S42.134P|S42.296P|S42.154P|S42.402K|S42.465B|S42.016G|S42.113B|S42.211D|S42.142K|S42.113A|S42.302P|S42.132K|S42.409P|S42.249A|S42.481S|S42.214G|S42.026A|S42.442P|S42.223A|S42.145P|S42.265D|S42.489D|S42.151K|S42.399K|S42.445A|S42.262S|S42.442D|S42.434A|S42.266A|S42.226D|S42.412A|S42.215G|S42.265S|S42.301P|S42.474A|S42.253D|S42.012S|S42.018G|S42.012G|S42.411S|S42.192A|S42.391A|S42.336G|S42.214S|S42.112P|S42.018P|S42.115B|S42.224B|S42.293D|S42.032S|S42.456D|S42.111A|S42.115D|S42.409B|S42.265A|S42.011P|S42.321G|S42.462S|S42.492A|S42.291D|S42.444S|S42.416B|S42.261P|S42.279A|S42.453P|S42.492K|S42.136B|S42.474G|S42.036G|S42.216P|S42.145B|S42.224P|S42.241P|S42.232D|S42.013P|S42.114D|S42.221B|S42.356A|S42.431B|S42.213B|S42.036S|S42.254D|S42.399P|S42.472G|S42.009P|S42.133P|S42.212K|S42.125K|S42.345G|S42.492P|S42.145A|S42.202D|S42.455A|S42.319G|S42.445P|S42.341P|S42.311D|S42.464A|S42.412D|S42.456P|S42.211P|S42.424B|S42.271D|S42.451S|S42.022D|S42.112G|S42.021K|S42.416G|S42.346A|S42.136A|S42.354S|S42.301S|S42.025K|S42.011A|S42.192K|S42.126S|S42.201D|S42.366D|S42.355P|S42.494K|S42.361A|S42.296G|S42.424K|S42.466B|S42.216D|S42.495D|S42.142A|S42.354G|S42.199S|S42.463A|S42.362P|S42.223G|S42.495B|S42.124A|S42.92XD|S42.036B|S42.115G|S42.012D|S42.152K|S42.356K|S42.231P|S42.341G|S42.215D|S42.124G|S42.121K|S42.241K|S42.354B|S42.031P|S42.131S|S42.449K|S42.311G|S42.133A|S42.019G|S42.018S|S42.466D|S42.413D|S42.416P|S42.254A|S42.361G|S42.365G|S42.455K|S42.91XA|S42.476B|S42.216B|S42.453A|S42.91XS|S42.491P|S42.414A|S42.249K|S42.302S|S42.225G|S42.324G|S42.462A|S42.141A|S42.241D|S42.413A|S42.191B|S42.142G|S42.412P|S42.279K|S42.422A|S42.363P|S42.293K|S42.473K|S42.156A|S42.441P|S42.113K|S42.442K|S42.144P|S42.336K|S42.232A|S42.346S|S42.325S|S42.473B|S42.225A|S42.263S|S42.464K|S42.326K|S42.036K|S42.102G|S42.336A|S42.272D|S42.266B|S42.301D|S42.016A|S42.014S|S42.495K|S42.022P|S42.112S|S42.352G|S42.355D|S42.464S|S42.454P|S42.343G|S42.421B|S42.155D|S42.035G|S42.323D|S42.032A|S42.009B|S42.125G|S42.023A|S42.199P|S42.447D|S42.333S|S42.026P|S42.155A|S42.365A|S42.111B|S42.031S|S42.019K|S42.146D|S42.402A|S42.101K|S42.254B|S42.334S|S42.335A|S42.426B|S42.424S|S42.253S|S42.456G|S42.026S|S42.256B|S42.141G|S42.91XB|S42.432S|S42.409K|S42.412K|S42.126P|S42.031A|S42.296D|S42.455D|S42.452S|S42.222B|S42.201G|S42.002S|S42.321A|S42.202K|S42.452A|S42.224S|S42.034B|S42.465A|S42.431K|S42.391K|S42.463S|S42.215P|S42.492G|S42.123D|S42.453S|S42.481K|S42.122B|S42.402D|S42.449B|S42.021G|S42.201P|S42.496A|S42.295D|S42.254G|S42.221P|S42.465S|S42.461D|S42.121A|S42.425S|S42.016B|S42.452K|S42.035S|S42.449G|S42.024A|S42.017D|S42.333K|S42.272G|S42.213A|S42.345P|S42.115K|S42.302G|S42.425A|S42.151G|S42.153D|S42.475A|S42.411A|S42.017A|S42.493A|S42.156K|S42.102D|S42.491B|S42.025S|S42.145G|S42.426G|S42.363D|S42.455B|S42.319D|S42.021A|S42.222D|S42.423S|S42.151A|S42.191P|S42.321K|S42.334G|S42.025B|S42.351S|S42.426P|S42.366B|S42.212D|S42.336D|S42.415A|S42.032G|S42.425K|S42.434K|S42.272S|S42.009D|S42.263D|S42.323P|S42.136G|S42.319S|S42.034P|S42.345S|S42.209A|S42.271A|S42.232P|S42.294S|S42.212P|S42.249B|S42.241A|S42.421K|S42.475B|S42.264S|S42.364G|S42.431G|S42.132A|S42.343S|S42.022B|S42.122D|S42.255G|S42.013S|S42.155P|S42.341S|S42.402B|S42.296K|S42.489A|S42.333P|S42.444A|S42.446S|S42.152G|S42.261D|S42.362S|S42.481G|S42.413P|S42.242B|S42.142S|S42.353B|S42.355S|S42.291S|S42.435S|S42.336B|S42.346D|S42.443K|S42.441S|S42.392G|S42.143G|S42.333D|S42.261K|S42.272P|S42.325D|S42.012A|S42.294K|S42.101B|S42.153K|S42.032K|S42.156P|S42.211A|S42.154G|S42.264D|S42.462D|S42.342D|S42.325K|S42.133G|S42.021S|S42.392P|S42.449A|S42.423K|S42.491G|S42.124S|S42.464D|S42.446D|S42.431D|S42.271G|S42.255K|S42.145S|S42.492B|S42.122P|S42.271P|S42.399D|S42.025P|S42.113S|S42.116B|S42.435G|S42.475G|S42.392B|S42.034S|S42.136D|S42.249D|S42.012B|S42.441G|S42.152B|S42.151S|S42.014G|S42.212G|S42.201S|S42.424A|S42.474S|S42.023S|S42.261A|S42.493P|S42.496D|S42.146G|S42.312K|S42.466K|S42.125S|S42.482K|S42.123B|S42.436G|S42.448A|S42.199K|S42.013A|S42.143A|S42.495S|S42.344D|S42.033K|S42.455S|S42.224K|S42.342G|S42.392D|S42.249S|S42.216A|S42.493G|S42.024S|S42.324B|S42.324P|S42.451B|S42.266S|S42.036A|S42.231D|S42.466S|S42.001A|S42.191S|S42.033S|S42.031K|S42.121P|S42.001B|S42.341D|S42.231K|S42.296A|S42.232B|S42.018D|S42.435P|S42.448S|S42.199D|S42.355B|S42.239S|S42.365S|S42.034K|S42.264A|S42.476K|S42.356B|S42.015K|S42.202P|S42.002P|S42.252K|S42.472S|S42.295K|S42.412B|S42.363A|S42.014D|S42.443S|S42.036P|S42.363G|S42.474K|S42.474D|S42.034G|S42.214P|S42.123G|S42.432D|S42.136P|S42.121B|S42.022S|S42.263A|S42.001S|S42.442G|S42.223B|S42.265B|S42.134B|S42.323S|S42.133K|S42.391D|S42.433A|S42.354P|S42.131D|S42.391B|S42.332A|S42.399A|S42.462K|S42.225K|S42.434D|S42.433P|S42.443A|S42.214D|S42.415B|S42.421P|S42.322G|S42.482S|S42.346P|S42.226B|S42.435D|S42.239D|S42.354D|S42.142P|S42.436B|S42.015S|S42.209S|S42.343D|S42.472A|S42.114B|S42.131B|S42.224G|S42.362K|S42.472D|S42.155G|S42.101A|S42.466G|S42.399B|S42.482P|S42.451K|S42.226K|S42.291B|S42.482D|S42.345A|S42.401A|S42.451A|S42.231B|S42.415K|S42.111G|S42.353G|S42.272K|S42.463G|S42.401B|S42.465D|S42.415P|S42.111D|S42.413G|S42.351G|S42.364P|S42.144B|S42.115S|S42.391S|S42.451G|S42.192D|S42.334B|S42.343A|S42.024P|S42.331A|S42.423G|S42.354K|S42.475K|S42.455G|S42.335B|S42.144D|S42.90XS|S42.354A|S42.144A|S42.309D|S42.014K|S42.141B|S42.211G|S42.214B|S42.426S|S42.401K|S42.017K|S42.494D|S42.142B|S42.451P|S42.213P|S42.256S|S42.033P|S42.241S|S42.115A|S42.115P|S42.209K|S42.266P|S42.356D|S42.311K|S42.025D|S42.90XG|S42.109D|S42.453B|S42.425G|S42.122S|S42.144G|S42.91XG|S42.213G|S42.192B|S42.91XK|S42.414B|S42.126B|S42.425B|S42.491S|S42.494S|S42.255A|S42.442S|S42.481D|S42.423D|S42.031D|S42.433G|S42.256A|S42.361K|S42.264B|S42.335K|S42.015G|S42.331D|S42.254P|S42.494G|S42.292A|S42.312A|S42.334K|S42.153S|S42.023G|S42.143P|S42.231S|S42.352B|S42.364D|S42.146S|S42.322S|S42.92XB|S42.301A|S42.392A|S42.242D|S42.90XA|S42.448D|S42.011D|S42.309P|S42.222A|S42.146A|S42.024D|S42.122K|S42.025G|S42.143B|S42.355K|S42.435K|S42.209B|S42.472B|S42.113G|S42.326D|S42.449S|S42.435A|S42.026B|S42.334P|S42.463K|S42.294G|S42.291G|S42.335D|S42.256D|S42.436S|S42.323A|S42.252D|S42.402P|S42.261G|S42.155S|S42.447G|S42.366S|S42.496P|S42.292D|S42.325G|S42.471D|S42.476G|S42.143S|S42.015D|S42.444K|S42.101S|S42.131A|S42.135G|S42.239K|S42.232S|S42.191K|S42.223K|S42.295P|S42.156S|S42.345B|S42.221S|S42.301K|S42.112A|S42.411B|S42.309B|S42.109B|S42.414S|S42.443B|S42.441D|S42.456K|S42.251S|S42.199G|S42.213K|S42.135S|S42.253K|S42.192P|S42.416K|S42.401S|S42.443G|S42.239G|S42.432A|S42.211B|S42.215S|S42.296S|S42.494A|S42.262D|S42.434P|S42.212S|S42.222P|S42.209G|S42.292S|S42.356P|S42.123A|S42.332B|S42.224D|S42.116D|S42.145D|S42.135A|S42.125A|S42.362A|S42.211S|S42.242S|S42.135K|S42.141S|S42.422P|S42.264K|S42.353A|S42.391P|S42.489G|S42.013B|S42.431A|S42.391G|S42.461A|S42.90XP|S42.141K|S42.312S|S42.399S|S42.361B|S42.126K|S42.125B|S42.489P|S42.153A|S42.225D|S42.412S|S42.415G|S42.015A|S42.336S|S42.448B|S42.496K|S42.431P|S42.123K|S42.322B|S42.446B|S42.292G|S42.449D|S42.471B|S42.326G|S42.011K|S42.435B|S42.255D|S42.136S|S42.453K|S42.124P|S42.432B|S42.422D|S42.448K|S42.476D|S42.489S|S42.431S|S42.296B|S42.017P|S42.342B|S42.413S|S42.333B|S42.255P|S42.215B|S42.362G|S42.301G|S42.452G|S42.333A|S42.461S|S42.249G|S42.132P|S42.495G|S42.295B|S42.355A|S42.216G|S42.256K|S42.344A|S42.017G|S42.353K|S42.492S|S42.239P|S42.332G|S42.022A|S42.255S|S42.016K|S42.239B|S42.031G|S42.253G|S42.109G|S42.476S|S42.466P|S42.326B|S42.302B|S42.409G|S42.134A|S42.361P|S42.013D|S42.475P|S42.411G|S42.409S|S42.232G|S42.462B|S42.013K|S42.366K|S42.323G|S42.226S|S42.022K|S42.301B|S42.421D|S42.291A|S42.142D|S42.364A|S42.423P|S42.153B|S42.421A|S42.125D|S42.125P|S42.454K|S42.221G|S42.92XP|S42.221K|S42.144S|S42.414D|S42.341K|S42.92XK|S42.496B|S42.92XA|S42.436K|S42.409D|S42.495P|S42.321B|S42.134K|S42.146K|S42.491K|S42.279P|S42.223P|S42.116S|S42.002G|S42.209D|S42.113D|S42.90XD|S42.155B|S42.363K|S42.154B|S42.402G|S42.474B|S42.242A|S42.434B|S42.453D|S42.034A|S42.114G|S42.334A|S42.433B|S42.446P|S42.201A|S42.331B|S42.263G|S42.293A|S42.493B|S42.425D|S42.312G|S42.251P|S42.422B|S42.023B|S42.392K|S42.343B|S42.366A|S42.253P|S42.112K|S42.447A|S42.295G|S42.481P|S42.252A|S42.495A|S42.446K|S42.333G|S42.254K|S42.023K|S42.143K|S42.455P|S42.114P|S42.322P|S42.447P|S42.473G|S42.242K|S42.326P|S42.152S|S42.331S|S42.323K|S42.154K|S42.134D|S42.252P|S42.324A|S42.411P|S42.442B|S42.135D|S42.116A|S42.355G|S42.476P|S42.319A|S42.364B,17568,17126,442
ffc3a503-db15-4643-bce7-ce0138446761,ffc3a503-db15-4643-bce7-ce0138446761,,,25388,25149,239
